datetime,depth_range,division,taxa_name,biomass_conc,genus
2017-05-15T00:00:00Z,0-8m,Chlorophyta,Tetrastrum staurogeniaeforme,0.00103256,Tetrastrum
2017-05-15T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa,0.00718386,Cryptomonas
2017-05-15T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.34056804,Rhodomonas
2017-05-15T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.01744219,""
2017-05-15T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.11653819,Aphanizomenon
2017-05-15T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima,0.00195116,Aphanocapsa
2017-05-15T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa holsatica,0.00399104,Aphanocapsa
2017-05-15T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena limnetica,0.0053879,Pseudanabaena
2017-05-15T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus,0.0037416,Synechococcus
2017-05-15T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp. 1,0.0246212,Synechococcus
2017-05-15T00:00:00Z,0-8m,Cyanophyta,Synechocystis ,0.01795919,Synechocystis
2017-05-15T00:00:00Z,0-8m,Haptophyta,Chrysochromulina parva,0.43222951,Chrysochromulina
2017-05-15T00:00:00Z,0-8m,Miscellaneous,Miscellaneous,0.03194158,""
2017-05-15T00:00:00Z,0-8m,Pyrrhophyta,Gymnodinium sp. 3,0.01436772,Gymnodinium
2017-05-30T00:00:00Z,0-8m,Bacillariophyta,Cyclostephanos dubius,0.00273785,Cyclostephanos
2017-05-30T00:00:00Z,0-8m,Bacillariophyta,Cyclotella sp. 1,0.00010776,Cyclotella
2017-05-30T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus,0.00043103,Stephanodiscus
2017-05-30T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas ,0.00575986,Chlamydomonas
2017-05-30T00:00:00Z,0-8m,Chlorophyta,Monomastix astigmata,2.395e-05,Monomastix
2017-05-30T00:00:00Z,0-8m,Chlorophyta,Oocystis lacustris,0.01166446,Oocystis
2017-05-30T00:00:00Z,0-8m,Chlorophyta,Oocystis parva,0.0019157,Oocystis
2017-05-30T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri,0.00136227,Sphaerocystis
2017-05-30T00:00:00Z,0-8m,Chrysophyta,Chromulina ,2.129e-05,Chromulina
2017-05-30T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa,0.00951463,Cryptomonas
2017-05-30T00:00:00Z,0-8m,Cryptophyta,Cryptomonas gracilis,0.00051085,Cryptomonas
2017-05-30T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.00110685,Rhodomonas
2017-05-30T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.00023946,Rhodomonas
2017-05-30T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.00287283,""
2017-05-30T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.35542554,Aphanizomenon
2017-05-30T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima,1.596e-05,Aphanocapsa
2017-05-30T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus,0.00033259,Chroococcus
2017-05-30T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.00255426,Microcystis
2017-05-30T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena limnetica,0.00039511,Pseudanabaena
2017-05-30T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus,0.00067848,Synechococcus
2017-05-30T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp. 1,0.00153883,Synechococcus
2017-05-30T00:00:00Z,0-8m,Cyanophyta,Synechocystis ,0.00026939,Synechocystis
2017-05-30T00:00:00Z,0-8m,Haptophyta,Chrysochromulina parva,0.0003842,Chrysochromulina
2017-05-30T00:00:00Z,0-8m,Miscellaneous,Miscellaneous,0.00127766,""
2017-06-12T00:00:00Z,0-8m,Bacillariophyta,Cyclotella sp. 1,0.0008869,Cyclotella
2017-06-12T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.00049272,""
2017-06-12T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas ,0.00649999,Chlamydomonas
2017-06-12T00:00:00Z,0-8m,Chlorophyta,Monomastix minuta,9.854e-05,Monomastix
2017-06-12T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi,0.013673,Schroederia
2017-06-12T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri,0.02128552,Sphaerocystis
2017-06-12T00:00:00Z,0-8m,Chrysophyta,Chromulina ,0.00049272,Chromulina
2017-06-12T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa,0.00473011,Cryptomonas
2017-06-12T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.0212855,Rhodomonas
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.00547206,""
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,12.56034659,Aphanizomenon
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima,0.00106756,Aphanocapsa
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans,0.00039418,Aphanothece
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.01693725,Microcystis
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.00551847,Microcystis
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena limnetica,0.0268009,Pseudanabaena
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena mucicola,0.00044345,Pseudanabaena
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp. 1,0.00410353,Synechococcus
2017-06-12T00:00:00Z,0-8m,Cyanophyta,Synechocystis ,8.314e-05,Synechocystis
2017-06-12T00:00:00Z,0-8m,Haptophyta,Chrysochromulina parva,0.01138382,Chrysochromulina
2017-06-26T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.00141903,""
2017-06-26T00:00:00Z,0-8m,Chlorophyta,Botryococcus braunii,0.00377298,Botryococcus
2017-06-26T00:00:00Z,0-8m,Chlorophyta,Eudorina elegans,0.0182572,Eudorina
2017-06-26T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi,0.02495729,Schroederia
2017-06-26T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri,0.00925154,Sphaerocystis
2017-06-26T00:00:00Z,0-8m,Chrysophyta,Chromulina ,0.01197313,Chromulina
2017-06-26T00:00:00Z,0-8m,Chrysophyta,Ochromonas ,0.00332586,Ochromonas
2017-06-26T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.01560937,Rhodomonas
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.01504816,""
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.33524689,Aphanizomenon
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans,0.20398636,Aphanothece
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Dolichospermum circinale,0.002108,Dolichospermum
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.47019359,Microcystis
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.83372707,Microcystis
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena limnetica,0.00897983,Pseudanabaena
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena mucicola,0.00478925,Pseudanabaena
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus,0.00271613,Synechococcus
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp. 1,0.01128472,Synechococcus
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Woronichinia naegeliana,0.22948447,Woronichinia
2017-06-26T00:00:00Z,0-8m,Cyanophyta,Woronichinia naegeliana,0.00399103,Woronichinia
2017-07-10T00:00:00Z,0-8m,Bacillariophyta,Aulacoseira granulata,0.01850308,Aulacoseira
2017-07-10T00:00:00Z,0-8m,Bacillariophyta,Cyclostephanos tholiformis,0.01790113,Cyclostephanos
2017-07-10T00:00:00Z,0-8m,Bacillariophyta,Cyclotella pseudostelligera,0.0053879,Cyclotella
2017-07-10T00:00:00Z,0-8m,Bacillariophyta,Fragilaria crotonensis,2.63887187,Fragilaria
2017-07-10T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus alpinus,0.10217048,Stephanodiscus
2017-07-10T00:00:00Z,0-8m,Bacillariophyta,Synedra ulna,0.54880661,Synedra
2017-07-10T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.00302653,""
2017-07-10T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas ,0.04648224,Chlamydomonas
2017-07-10T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,0.00148841,Monoraphidium
2017-07-10T00:00:00Z,0-8m,Chlorophyta,Mucidosphaerium pulchellum,0.00235997,Mucidosphaerium
2017-07-10T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri,0.05321379,Sphaerocystis
2017-07-10T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.17454112,Rhodomonas
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.04155344,""
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.22349792,Aphanizomenon
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima,0.00558746,Aphanocapsa
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans,0.04951836,Aphanothece
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Chroococcus minimus,0.00372496,Chroococcus
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Cuspidothrix issatschenkoi,0.07363458,Cuspidothrix
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Dolichospermum macrosporum,0.00526858,Dolichospermum
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Merismopedia warmingiana,0.00063192,Merismopedia
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.75926103,Microcystis
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.47681741,Microcystis
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena limnetica,0.00448991,Pseudanabaena
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena mucicola,0.00768276,Pseudanabaena
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus,0.03591939,Synechococcus
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp. 1,0.02154355,Synechococcus
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Synechocystis ,0.00168367,Synechocystis
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Synechocystis ,0.00269395,Synechocystis
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Woronichinia naegeliana,0.12347239,Woronichinia
2017-07-10T00:00:00Z,0-8m,Cyanophyta,Woronichinia naegeliana,0.31030292,Woronichinia
2017-07-24T00:00:00Z,0-8m,Bacillariophyta,Aulacoseira granulata,0.43103171,Aulacoseira
2017-07-24T00:00:00Z,0-8m,Bacillariophyta,Fragilaria crotonensis,1.11851123,Fragilaria
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas ,0.02518804,Chlamydomonas
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Closterium ,0.22615861,Closterium
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Monoraphidium arcuatum,0.00363835,Monoraphidium
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,0.02183,Monoraphidium
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Mucidosphaerium pulchellum,0.01915696,Mucidosphaerium
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Oocystis lacustris,0.22988358,Oocystis
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Oocystis parva,0.05826908,Oocystis
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Pyramichlamys dissecta,0.05321379,Pyramichlamys
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Quadrigula lacustris,0.02298835,Quadrigula
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi,0.00170284,Schroederia
2017-07-24T00:00:00Z,0-8m,Chlorophyta,Tetraedron regulare,0.00203262,Tetraedron
2017-07-24T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.0340568,Rhodomonas
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.05437858,""
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.09578482,Aphanizomenon
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima,0.07902282,Aphanocapsa
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa elachista,0.00179597,Aphanocapsa
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans,0.16740158,Aphanothece
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Cuspidothrix issatschenkoi,0.04489914,Cuspidothrix
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Dolichospermum circinale,0.14846887,Dolichospermum
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Merismopedia warmingiana,0.03445565,Merismopedia
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.54253107,Microcystis
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,1.0476465,Microcystis
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Planktolyngbya limnetica,0.03512108,Planktolyngbya
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena mucicola,0.0095785,Pseudanabaena
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus,0.02637492,Synechococcus
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Synechococcus leopoliensis,0.00159642,Synechococcus
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp. 1,0.02154355,Synechococcus
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Synechocystis ,0.01459184,Synechocystis
2017-07-24T00:00:00Z,0-8m,Cyanophyta,Woronichinia naegeliana,0.02095289,Woronichinia
2017-07-24T00:00:00Z,0-8m,Haptophyta,Chrysochromulina parva,0.096051,Chrysochromulina
2017-07-24T00:00:00Z,0-8m,Pyrrhophyta,Gymnodinium sp. 2,0.06704938,Gymnodinium
2017-08-07T00:00:00Z,0-8m,Bacillariophyta,Fragilaria crotonensis,0.64920825,Fragilaria
2017-08-07T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.01241655,""
2017-08-07T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas ,0.00709517,Chlamydomonas
2017-08-07T00:00:00Z,0-8m,Chlorophyta,Monoraphidium arcuatum,0.00308707,Monoraphidium
2017-08-07T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,0.00926121,Monoraphidium
2017-08-07T00:00:00Z,0-8m,Chlorophyta,Oocystis parva,0.03192827,Oocystis
2017-08-07T00:00:00Z,0-8m,Chlorophyta,Scenedesmus serratus,0.00199551,Scenedesmus
2017-08-07T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.01419034,Rhodomonas
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.07284677,""
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima,0.0367176,Aphanocapsa
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa elachista,0.00389126,Aphanocapsa
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa holsatica,0.00266069,Aphanocapsa
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans,0.02330766,Aphanothece
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Cyanogranis ferruginea,0.0071735,Cyanogranis
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Dolichospermum circinale,0.26944352,Dolichospermum
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Dolichospermum lemmermannii,0.07982069,Dolichospermum
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Dolichospermum planctonicum,0.02417983,Dolichospermum
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Lyngbya birgei,0.32894366,Lyngbya
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Merismopedia tenuissima,0.00212855,Merismopedia
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Merismopedia warmingiana,0.00979152,Merismopedia
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.14104611,Microcystis
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.51699824,Microcystis
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Planktolyngbya limnetica,0.30628521,Planktolyngbya
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Planktolyngbya microspira,0.00448992,Planktolyngbya
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena limnetica,0.05200815,Pseudanabaena
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena mucicola,0.00478925,Pseudanabaena
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Romeria ,0.01676238,Romeria
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Sphaerospermopsis aphanizomenoides,0.13968621,Sphaerospermopsis
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus,0.00390245,Synechococcus
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Synechococcus leopoliensis,0.00070952,Synechococcus
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp. 1,0.05232005,Synechococcus
2017-08-07T00:00:00Z,0-8m,Cyanophyta,Synechocystis ,0.0044898,Synechocystis
2017-08-07T00:00:00Z,0-8m,Haptophyta,Chrysochromulina parva,0.00256136,Chrysochromulina
2017-08-07T00:00:00Z,0-8m,Miscellaneous,Miscellaneous,0.00806021,""
2017-08-07T00:00:00Z,0-8m,Pyrrhophyta,Ceratium hirundinella,0.19836202,Ceratium
2017-08-23T00:00:00Z,0-8m,Bacillariophyta,Cyclotella ocellata,0.01077579,Cyclotella
2017-08-23T00:00:00Z,0-8m,Bacillariophyta,Fragilaria crotonensis,3.07309641,Fragilaria
2017-08-23T00:00:00Z,0-8m,Bacillariophyta,Fragilaria filiformis,0.02286694,Fragilaria
2017-08-23T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.0170284,""
2017-08-23T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,0.00893046,Monoraphidium
2017-08-23T00:00:00Z,0-8m,Chlorophyta,Mucidosphaerium pulchellum,0.0744993,Mucidosphaerium
2017-08-23T00:00:00Z,0-8m,Chlorophyta,Scenedesmus abundans,0.00478925,Scenedesmus
2017-08-23T00:00:00Z,0-8m,Chlorophyta,Scenedesmus quadricauda,0.00957848,Scenedesmus
2017-08-23T00:00:00Z,0-8m,Chlorophyta,Scenedesmus serratus,0.0026607,Scenedesmus
2017-08-23T00:00:00Z,0-8m,Chlorophyta,Tetraedron caudatum,0.00241641,Tetraedron
2017-08-23T00:00:00Z,0-8m,Chrysophyta,Chromulina ,0.00582027,Chromulina
2017-08-23T00:00:00Z,0-8m,Chrysophyta,Uroglena ,0.00997758,Uroglena
2017-08-23T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.0170284,Rhodomonas
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0471965,""
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.19156965,Aphanizomenon
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon gracile,0.22494466,Aphanizomenon
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima,0.00359194,Aphanocapsa
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa holsatica,0.03991036,Aphanocapsa
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans,0.04226695,Aphanothece
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus,0.00831465,Chroococcus
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Dolichospermum planctonicum,0.0879877,Dolichospermum
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Lyngbya birgei,9.04208732,Lyngbya
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Merismopedia warmingiana,0.00093124,Merismopedia
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.26014892,Microcystis
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.20274441,Microcystis
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Planktolyngbya limnetica,0.93839134,Planktolyngbya
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Planktolyngbya microspira,0.01623019,Planktolyngbya
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Planktothrix agardhii,1.09404228,Planktothrix
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena limnetica,0.01167378,Pseudanabaena
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus,0.02793769,Synechococcus
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp. 1,0.01384943,Synechococcus
2017-08-23T00:00:00Z,0-8m,Cyanophyta,Synechocystis ,0.00617347,Synechocystis
2017-08-23T00:00:00Z,0-8m,Haptophyta,Chrysochromulina parva,0.04994652,Chrysochromulina
2017-09-06T00:00:00Z,0-8m,Bacillariophyta,Aulacoseira granulata,0.0161902,Aulacoseira
2017-09-06T00:00:00Z,0-8m,Bacillariophyta,Fragilaria crotonensis,0.16251873,Fragilaria
2017-09-06T00:00:00Z,0-8m,Bacillariophyta,Urosolenia longiseta,0.2554262,Urosolenia
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.00302653,""
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Actinastrum hantzschii,0.00109648,Actinastrum
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas ,0.02212816,Chlamydomonas
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Monoraphidium arcuatum,0.00125216,Monoraphidium
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,0.00198455,Monoraphidium
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Mougeotia ,0.24584771,Mougeotia
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Mucidosphaerium pulchellum,0.01067735,Mucidosphaerium
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Oocystis parva,0.00598655,Oocystis
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Scenedesmus abundans,0.00106428,Scenedesmus
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Scenedesmus serratus,0.00190571,Scenedesmus
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Selenastrum minutum,0.00537614,Selenastrum
2017-09-06T00:00:00Z,0-8m,Chlorophyta,Tetrastrum staurogeniaeforme,0.00727965,Tetrastrum
2017-09-06T00:00:00Z,0-8m,Chrysophyta,Chromulina ,0.00179597,Chromulina
2017-09-06T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa,0.05321379,Cryptomonas
2017-09-06T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta,0.0127713,Rhodomonas
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.02359825,""
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.1277131,Aphanizomenon
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon gracile,0.38587599,Aphanizomenon
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon gracile,0.07662786,Aphanizomenon
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima,0.00066517,Aphanocapsa
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa elachista,0.00897983,Aphanocapsa
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa holsatica,0.00019955,Aphanocapsa
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa incerta,0.00160617,Aphanocapsa
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans,0.04070865,Aphanothece
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Cyanocatena planctonica,0.00019425,Cyanocatena
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Dolichospermum lemmermannii,0.00436878,Dolichospermum
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Dolichospermum planctonicum,0.28344129,Dolichospermum
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Merismopedia warmingiana,0.00609635,Merismopedia
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.16698845,Microcystis
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa,0.00856624,Microcystis
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Planktolyngbya limnetica,0.23287694,Planktolyngbya
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Planktolyngbya microspira,0.00848094,Planktolyngbya
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Planktothrix agardhii,0.02321982,Planktothrix
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Pseudanabaena limnetica,0.13671788,Pseudanabaena
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Romeria ,0.10426567,Romeria
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Sphaerospermopsis aphanizomenoides,0.01599746,Sphaerospermopsis
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus,0.00083147,Synechococcus
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp. 1,0.01538825,Synechococcus
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Synechocystis ,0.0022449,Synechocystis
2017-09-06T00:00:00Z,0-8m,Cyanophyta,Woronichinia naegeliana,0.00149664,Woronichinia
2017-09-06T00:00:00Z,0-8m,Haptophyta,Chrysochromulina parva,0.02113122,Chrysochromulina
2017-09-06T00:00:00Z,0-8m,Pyrrhophyta,Ceratium hirundinella,0.04805661,Ceratium
2017-09-25T00:00:00Z,0-8m,Bacillariophyta,Cyclotella pseudostelligera,0.00359193,Cyclotella
2017-09-25T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.00201769,""
2017-09-25T00:00:00Z,0-8m,Chlorophyta,Actinastrum hantzschii,0.00383139,Actinastrum
2017-09-25T00:00:00Z,0-8m,Chlorophyta,Monoraphidium arcuatum,0.00259882,Monoraphidium
2017-09-25T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,0.0132303,Monoraphidium
2017-09-25T00:00:00Z,0-8m,Chlorophyta,Mougeotia ,0.13303448,Mougeotia
2017-09-25T00:00:00Z,0-8m,Chlorophyta,Oocystis parva,0.02017689,Oocystis
2017-09-25T00:00:00Z,0-8m,Chlorophyta,Scenedesmus bijuga,0.00068735,Scenedesmus
2017-09-25T00:00:00Z,0-8m,Chlorophyta,Scenedesmus serratus,0.00106428,Scenedesmus
2017-09-25T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi,0.00047892,Schroederia
